order_sk,order_id,user_id,final_total_amount,finish_time,finish_time_hour
7901,"2307954460300673850	",202184,856.23,2020-05-13,13
7902,"2307955396779705237	",200684,2.06,2020-05-13,23
7903,"2307955396779705237	",200684,92.57,2020-05-13,16
7905,"2307958652088090826	",200301,46.27,2020-05-13,23
7906,"2307958769595711708	",201023,46.27,2020-05-13,7
7907,"2307959189177106702	",206014,67.11,2020-05-13,12
7908,"2307959847917715804	",201272,243.03,2020-05-13,2
7909,"2307959864233558366	",206020,9.24,2020-05-13,10
7910,"2307959864233558366	",206020,9.24,2020-05-13,6
7911,"2307959864233558366	",206020,9.24,2020-05-13,24
7912,"2307959864233558366	",206020,9.24,2020-05-13,23
7913,"2307961119228035555	",206019,55.53,2020-05-13,2
7915,"2307961629439951393	",201338,11.55,2020-05-13,12
7916,"2307961664361726501	",200969,6.92,2020-05-13,24
7917,"2307963234826584778	",206022,92.34,2020-05-13,15
7924,"2307968557339640102	",206022,85.63,2020-05-13,19
7918,"2307964734323819389	",200255,43.96,2020-05-13,4
7919,"2307965672723842013	",200133,46.27,2020-05-13,24
7920,"2307965828215079918	",205795,416.64,2020-05-13,11
7921,"2307966995372441717	",204625,120.35,2020-05-13,24
7922,"2307967021326794872	",206029,43.96,2020-05-13,16
7923,"2307967919679602909	",206030,85.63,2020-05-13,16
7925,"2307968761518358843	",206016,161.78,2020-05-13,1
7926,"2307968894133862727	",205976,34.7,2020-05-13,5
7927,"2307968894133862727	",205976,37.01,2020-05-13,8
7929,"2307969686203007399	",206028,555.53,2020-05-13,6
7930,"2307970261384692203	",200632,12.94,2020-05-13,14
7932,"2307974978181530564	",206031,249.98,2020-05-13,13
7937,"2307977635071787249	",206031,2.78,2020-05-13,19
7938,"2307977635071787249	",206031,138.87,2020-05-13,20
7933,"2307975139762897877	",200995,18.5,2020-05-13,12
7936,"2307976195737649224	",202355,300.9,2020-05-13,10
7939,"2307978202670170417	",206036,25.44,2020-05-13,16
7940,"2307978600399241571	",202121,300.9,2020-05-13,5
7942,"2307978779395359094	",201293,9.24,2020-05-13,3
7944,"2307980179001049626	",201899,310.16,2020-05-13,12
7945,"2307980186743734812	",200373,18.5,2020-05-13,14
7946,"2307981044898333296	",205566,18.5,2020-05-13,8
7947,"2307985029327749178	",204108,300.9,2020-05-13,14
7952,"2307988043438489971	",201746,43.96,2020-05-13,4
8065,"2308049410694578798	",201746,1317.57,2020-05-13,17
8106,"2308072343261413590	",201746,13.87,2020-05-13,5
8179,"2308104621685474067	",201746,13.87,2020-05-13,3
7953,"2307988253875110286	",206038,2.75,2020-05-13,2
7954,"2307988657501372862	",206033,115.49,2020-05-13,16
7955,"2307989031708787179	",204805,149.98,2020-05-13,9
7956,"2307989419774181913	",206694,25.44,2020-05-13,21
7957,"2307989920020431443	",206024,266.18,2020-05-13,3
7958,"2307990167492756076	",205841,173.59,2020-05-13,9
7959,"2307990197960180337	",200855,1215.25,2020-05-13,5
7960,"2307990541104579237	",203695,25.44,2020-05-13,5
7963,"2307990627691791023	",201162,138.87,2020-05-13,20
7964,"2307992065834746681	",206039,21.74,2020-05-13,12
7965,"2307992141281887039	",205945,48.59,2020-05-13,11
7966,"2307992182889382724	",202972,416.64,2020-05-13,9
7967,"2307992182889382724	",202972,196.74,2020-05-13,10
7968,"2307993579030578149	",205613,856.23,2020-05-13,16
7969,"2307993959772717069	",200269,20.81,2020-05-13,17
7970,"2307994294033580078	",206040,115.72,2020-05-13,12
8892,"2308873350811746745	",206040,115.72,2020-05-14,1
7971,"2307994334047240243	",201809,13.87,2020-05-13,4
7972,"2307995378126946473	",205370,300.9,2020-05-13,5
7975,"2307997252326523288	",205823,13.87,2020-05-13,24
7976,"2307997552991011262	",201750,35.86,2020-05-13,18
7977,"2307998214197871126	",205273,203.68,2020-05-13,14
7979,"2307999728014459621	",206034,486.09,2020-05-13,1
7980,"2308000522616963924	",201002,85.63,2020-05-13,11
7981,"2308000951207723911	",200978,416.64,2020-05-13,20
7982,"2308000951207723911	",200978,208.31,2020-05-13,13
7983,"2308001015170859920	",200655,11.55,2020-05-13,21
7988,"2308003676876177608	",201182,11.55,2020-05-13,7
7989,"2308004163197337865	",205792,370.35,2020-05-13,2
7991,"2308005597271818679	",205905,20.81,2020-05-13,11
7992,"2308005597271818679	",205905,13.87,2020-05-13,19
7993,"2308005651026018748	",200078,10.39,2020-05-13,8
7994,"2308007577662784165	",200019,115.49,2020-05-13,12
7996,"2308008889456526172	",206043,138.63,2020-05-13,17
7998,"2308009368035001240	",206046,48.59,2020-05-13,16
7999,"2308009368035001240	",206046,81,2020-05-13,14
8001,"2308010184028455919	",203455,9.24,2020-05-13,15
8002,"2308010921177382979	",205948,995.35,2020-05-13,3
8003,"2308010933038874692	",202989,370.35,2020-05-13,4
8005,"2308013372202811757	",202989,4.38,2020-05-13,18
8004,"2308011588507926677	",200716,69.42,2020-05-13,9
8006,"2308014268617851346	",200181,42.8,2020-05-13,15
8219,"2308136157499622375	",200181,856.23,2020-05-13,4
8007,"2308015756589138543	",201475,949.05,2020-05-13,14
8008,"2308024603911389837	",206048,64.79,2020-05-13,10
8009,"2308024603911389837	",206048,20.81,2020-05-13,3
8010,"2308024844001739431	",203313,324.05,2020-05-13,8
9203,"2309712298459005939	",203313,19.65,2020-05-15,13
9204,"2309712298459005939	",203313,0.9,2020-05-15,20
8011,"2308026252054758205	",200797,18.5,2020-05-13,19
8012,"2308027393442317279	",206051,567.11,2020-05-13,24
8126,"2308080628572094611	",206051,115.72,2020-05-13,22
8013,"2308027493954618346	",206050,13.87,2020-05-13,2
8014,"2308028032058654769	",206023,497.66,2020-05-13,1
8015,"2308028032058654769	",206023,74.05,2020-05-13,18
8016,"2308028734118035579	",206053,18.5,2020-05-13,1
8246,"2308152474373980678	",206053,25.44,2020-05-13,16
8017,"2308029607623786721	",206055,11.55,2020-05-13,20
8018,"2308029703774011632	",202515,30.07,2020-05-13,24
8019,"2308029703774011632	",202515,324.05,2020-05-13,12
8021,"2308031487905104325	",205330,324.05,2020-05-13,2
8022,"2308031487905104325	",205330,69.42,2020-05-13,22
8135,"2308085293040796323	",205330,324.05,2020-05-13,13
8136,"2308085293040796323	",205330,16.18,2020-05-13,5
8137,"2308085293040796323	",205330,20.81,2020-05-13,3
8138,"2308085293040796323	",205330,23.13,2020-05-13,5
8597,"2308696646713606301	",205330,324.05,2020-05-14,6
8598,"2308696646713606301	",205330,150.44,2020-05-14,1
8023,"2308032255261409818	",200471,55.3,2020-05-13,5
8024,"2308032255261409818	",200471,10.16,2020-05-13,5
8025,"2308032289973469726	",206054,145.35,2020-05-13,7
8026,"2308032481292452411	",203591,54.38,2020-05-13,7
8028,"2308033566291788493	",200209,611.09,2020-05-13,16
8029,"2308034684199633730	",200662,486.09,2020-05-13,15
9024,"2308979742721704610	",200662,347.2,2020-05-14,6
9443,"2310117361195155553	",200662,34.7,2020-05-16,24
8030,"2308035169438663548	",206052,17.34,2020-05-13,11
8031,"2308036885244543051	",205817,300.9,2020-05-13,17
8034,"2308038067795001582	",200793,20.81,2020-05-13,7
8035,"2308039347259048322	",200084,115.72,2020-05-13,12
9390,"2310080800193774359	",200084,4.4,2020-05-16,8
8037,"2308041286495502935	",206021,17.34,2020-05-13,7
8038,"2308042494496998139	",206060,50.9,2020-05-13,16
8039,"2308042494496998139	",206060,30.07,2020-05-13,2
8040,"2308042638630060816	",201009,340.25,2020-05-13,13
8041,"2308042657647035155	",200427,370.35,2020-05-13,12
8043,"2308042768745759526	",206057,9.24,2020-05-13,8
8044,"2308042768745759526	",206057,32.38,2020-05-13,1
8045,"2308042976414139199	",206061,19.65,2020-05-13,11
8046,"2308043379688080227	",206002,11.55,2020-05-13,23
8047,"2308043969088455592	",205072,11.55,2020-05-13,7
8048,"2308043969088455592	",205072,50.9,2020-05-13,12
8050,"2308044320210420695	",205096,300.9,2020-05-13,5
8051,"2308044447750816745	",205915,25.44,2020-05-13,14
8052,"2308045464458494050	",202808,499.98,2020-05-13,20
8056,"2308045841971019935	",203006,104.14,2020-05-13,12
8057,"2308047554186576246	",205974,77.52,2020-05-13,15
8058,"2308047554186576246	",205974,34.7,2020-05-13,22
8060,"2308047845841699218	",205117,138.63,2020-05-13,22
8061,"2308047915551031710	",200103,259.24,2020-05-13,22
8062,"2308047915551031710	",200103,254.61,2020-05-13,2
8063,"2308047915551031710	",200103,370.35,2020-05-13,16
8064,"2308048746341990932	",201607,11.55,2020-05-13,9
8066,"2308050296615469785	",205821,13.87,2020-05-13,2
8068,"2308051647810503522	",201429,69.42,2020-05-13,1
8069,"2308052072978711433	",201403,13.87,2020-05-13,20
8070,"2308052072978711433	",201403,219.88,2020-05-13,24
8071,"2308052072978711433	",201403,69.42,2020-05-13,23
8072,"2308052072978711433	",201403,138.87,2020-05-13,24
8081,"2308055033620463862	",201403,78.68,2020-05-13,9
8100,"2308067201480917593	",201403,150.44,2020-05-13,9
8073,"2308052229896012698	",201342,24.05,2020-05-13,12
8074,"2308053423745925156	",205864,27.75,2020-05-13,14
8075,"2308053565370794035	",206045,99.51,2020-05-13,8
8343,"2308256377669156909	",206045,2.75,2020-05-13,2
8344,"2308256377669156909	",206045,7.38,2020-05-13,4
8077,"2308054476390400176	",204949,34.7,2020-05-13,18
8078,"2308054476390400176	",204949,33.54,2020-05-13,16
8079,"2308054791097417948	",202001,39.33,2020-05-13,22
8080,"2308054791097417948	",202001,162.01,2020-05-13,14
8082,"2308056221455745406	",200399,85.63,2020-05-13,10
8087,"2308057532762948128	",206065,55.53,2020-05-13,7
8088,"2308057532762948128	",206065,41.64,2020-05-13,22
8519,"2308653547773755447	",206065,49.75,2020-05-14,3
8520,"2308653547773755447	",206065,41.64,2020-05-14,12
8089,"2308057668431905328	",206025,219.88,2020-05-13,24
8090,"2308057844064191038	",204217,115.72,2020-05-13,19
8091,"2308058401453638265	",200018,115.72,2020-05-13,24
8093,"2308061482446750696	",206044,43.96,2020-05-13,18
8094,"2308061866905042961	",206068,42.8,2020-05-13,5
8095,"2308063193840222363	",206069,18.5,2020-05-13,2
8096,"2308063204997071004	",206005,138.87,2020-05-13,10
8097,"2308064587867488561	",206067,11.09,2020-05-13,23
8098,"2308066019752542665	",206072,13.63,2020-05-13,19
8099,"2308066019752542665	",206072,7.38,2020-05-13,2
8280,"2308183034618183905	",206072,18.5,2020-05-13,1
8281,"2308183034618183905	",206072,11.55,2020-05-13,22
9277,"2309769557117501979	",206072,203.68,2020-05-15,11
8101,"2308067712984679076	",206071,115.72,2020-05-13,6
8103,"2308069559266968458	",206075,23.13,2020-05-13,20
8104,"2308071303275348049	",200715,20.81,2020-05-13,16
8105,"2308071307301879891	",206074,1226.83,2020-05-13,8
8107,"2308072542465687791	",206064,81,2020-05-13,9
8112,"2308074029061243279	",206076,157.15,2020-05-13,10
8113,"2308074195583500711	",206077,17.34,2020-05-13,13
8189,"2308111180914229791	",206077,115.72,2020-05-13,13
8114,"2308074584982684108	",206728,856.23,2020-05-13,20
8115,"2308077195953701650	",205386,138.87,2020-05-13,18
8116,"2308077314837054241	",206070,347.2,2020-05-13,1
8117,"2308079052176491483	",205032,856.46,2020-05-13,8
8118,"2308079336307033083	",206059,11.55,2020-05-13,7
8119,"2308079336307033083	",206059,13.87,2020-05-13,15
8120,"2308079336307033083	",206059,185.16,2020-05-13,17
8122,"2308079907579625535	",200193,30.07,2020-05-13,1
8123,"2308079907579625535	",200193,30.07,2020-05-13,2
8124,"2308079907579625535	",200193,30.07,2020-05-13,10
8127,"2308080939428741302	",205555,23.13,2020-05-13,6
8129,"2308081562224165130	",206062,185.16,2020-05-13,12
8130,"2308082504826880365	",201745,115.72,2020-05-13,6
8133,"2308085269099709084	",206056,509.24,2020-05-13,14
8134,"2308085269099709084	",206056,57.85,2020-05-13,9
8139,"2308085307620197034	",205359,57.85,2020-05-13,23
8140,"2308085307620197034	",205359,18.5,2020-05-13,2
8142,"2308086684241101656	",206078,175.9,2020-05-13,6
8143,"2308086929649828720	",206083,3.45,2020-05-13,9
8144,"2308088053714912249	",202525,5.76,2020-05-13,10
8145,"2308088223450005515	",201638,23.13,2020-05-13,15
8146,"2308088513981055028	",205978,300.9,2020-05-13,2
8147,"2308088888826003544	",206081,20.81,2020-05-13,8
8148,"2308088913211687004	",202274,365.72,2020-05-13,19
8149,"2308088948057964638	",204209,57.85,2020-05-13,1
8150,"2308089232280780930	",205884,27.75,2020-05-13,14
8151,"2308089265323507847	",206079,231.46,2020-05-13,14
8152,"2308090127152316646	",206058,104.14,2020-05-13,23
8821,"2308828388837556475	",206058,34.7,2020-05-14,21
8153,"2308090271125995765	",206088,30.07,2020-05-13,4
8158,"2308092479292834277	",206088,23.13,2020-05-13,8
8154,"2308090276704420086	",205005,18.5,2020-05-13,24
8155,"2308090567805894935	",204995,62.48,2020-05-13,2
8156,"2308091724502663579	",206687,8.08,2020-05-13,23
8159,"2308093883076051582	",202547,46.27,2020-05-13,5
8160,"2308094382550549163	",206090,4.61,2020-05-13,20
8161,"2308094485118059197	",201711,347.2,2020-05-13,19
8164,"2308094787309273829	",206086,173.59,2020-05-13,16
8477,"2308624186647511714	",206086,231.46,2020-05-14,23
8166,"2308097241698534396	",206087,25.44,2020-05-13,5
8167,"2308097879694114878	",206085,27.75,2020-05-13,16
8169,"2308099488016761057	",202544,30.07,2020-05-13,21
8170,"2308099488016761057	",202544,16.18,2020-05-13,12
8171,"2308099824274112772	",206084,416.64,2020-05-13,6
8172,"2308100755921305952	",206094,25.44,2020-05-13,15
8173,"2308100777941401955	",206089,62.48,2020-05-13,12
8174,"2308101852522086874	",200794,115.72,2020-05-13,11
8175,"2308102254646788619	",200988,174.28,2020-05-13,20
8176,"2308103284642022017	",200491,821.74,2020-05-13,16
8177,"2308103508676575909	",205969,127.29,2020-05-13,17
8178,"2308103860998111938	",202201,115.72,2020-05-13,1
8180,"2308105970783355815	",206092,393.5,2020-05-13,12
8181,"2308105970783355815	",206092,115.49,2020-05-13,3
8184,"2308107150624292907	",206096,138.87,2020-05-13,15
8185,"2308107150624292907	",206096,300.9,2020-05-13,24
8190,"2308113238262285055	",206096,138.87,2020-05-13,18
8191,"2308113238262285055	",206096,300.9,2020-05-13,6
8186,"2308108142619132056	",204068,6.92,2020-05-13,11
8193,"2308116181640282161	",205606,444.42,2020-05-13,22
8194,"2308117105150525589	",200601,8.08,2020-05-13,20
8195,"2308117105150525589	",200601,10.16,2020-05-13,15
8196,"2308117105150525589	",200601,11.55,2020-05-13,8
8197,"2308117105150525589	",200601,46.27,2020-05-13,3
8198,"2308117800113144037	",200756,48.59,2020-05-13,14
8199,"2308118533445255464	",200777,868.03,2020-05-13,2
8200,"2308119287128129908	",202484,324.05,2020-05-13,3
8201,"2308122269227942551	",205749,11.32,2020-05-13,18
8202,"2308123927697687355	",206100,300.9,2020-05-13,21
8203,"2308124067846161224	",200320,347.2,2020-05-13,17
8204,"2308124551675904889	",201337,150.44,2020-05-13,5
8206,"2308126652493725755	",202118,161.78,2020-05-13,3
8207,"2308127395808280722	",200169,416.64,2020-05-13,8
8208,"2308127798771843255	",205256,300.9,2020-05-13,15
8209,"2308129164579832119	",206104,5.76,2020-05-13,18
8210,"2308129216446595390	",206101,300.9,2020-05-13,9
8211,"2308129707507319169	",205903,138.87,2020-05-13,15
8212,"2308130225336091056	",206098,196.74,2020-05-13,22
8214,"2308130672021078499	",200862,403.45,2020-05-13,6
8215,"2308130780754215408	",204492,64.79,2020-05-13,21
8217,"2308131012330127876	",206035,78.68,2020-05-13,6
8220,"2308136348072018942	",206080,2.29,2020-05-13,5
8221,"2308136348072018942	",206080,4.61,2020-05-13,18
8223,"2308136554448551956	",201232,20.81,2020-05-13,15
8224,"2308136827917172787	",206066,532.38,2020-05-13,9
8226,"2308140736555516320	",206109,11.55,2020-05-13,9
8227,"2308140982484337076	",201203,122.66,2020-05-13,23
8230,"2308142181526798890	",206111,11.32,2020-05-13,18
8232,"2308142372753506888	",206660,601.83,2020-05-13,11
8233,"2308142372753506888	",206660,219.88,2020-05-13,11
8234,"2308142372753506888	",206660,879.61,2020-05-13,6
8235,"2308142718062166629	",205444,6.23,2020-05-13,9
8239,"2308145788284306299	",201489,138.87,2020-05-13,23
8240,"2308146065536189331	",206107,25.44,2020-05-13,7
8243,"2308149297809457357	",206091,57.85,2020-05-13,17
8244,"2308149409730265298	",201383,185.16,2020-05-13,24
8245,"2308152096634962404	",201296,25.44,2020-05-13,24
8247,"2308153096691253828	",203798,124.98,2020-05-13,7
8248,"2308155902991008561	",206110,11.55,2020-05-13,13
8249,"2308155902991008561	",206110,18.5,2020-05-13,11
8251,"2308157957478548436	",206114,175.9,2020-05-13,14
8252,"2308158823015120956	",205822,254.61,2020-05-13,13
8253,"2308159286896754796	",205506,231.46,2020-05-13,16
8256,"2308161819333624187	",206118,10.86,2020-05-13,7
8402,"2308335283550028204	",206118,10.86,2020-05-13,20
8257,"2308161924199612809	",206120,2.08,2020-05-13,2
8258,"2308163840023462435	",206113,219.88,2020-05-13,9
8261,"2308166405008130817	",201025,34.7,2020-05-13,13
8262,"2308167914353591166	",200172,78.68,2020-05-13,7
8291,"2308195110321389806	",200172,99.51,2020-05-13,5
8292,"2308195110321389806	",200172,34.7,2020-05-13,21
8263,"2308169134820557798	",200330,370.35,2020-05-13,19
8264,"2308169163283104746	",201600,3.22,2020-05-13,23
8265,"2308169939338395681	",205356,20.81,2020-05-13,10
8266,"2308171327829180578	",206123,624.98,2020-05-13,20
8287,"2308187931635876505	",206123,925.9,2020-05-13,6
8267,"2308172800902299948	",206116,69.42,2020-05-13,14
8269,"2308173754804470161	",203965,208.31,2020-05-13,11
8270,"2308174106572358073	",206125,13.87,2020-05-13,12
8272,"2308176502803399312	",206122,37.01,2020-05-13,14
8273,"2308176531156894355	",206126,12.01,2020-05-13,23
8275,"2308177889725514508	",203592,25.44,2020-05-13,21
8278,"2308180201021899742	",202171,25.44,2020-05-13,5
8279,"2308182267412873364	",202171,18.5,2020-05-13,9
8282,"2308183737877135647	",206127,39.33,2020-05-13,14
8283,"2308183737877135647	",206127,81,2020-05-13,7
8284,"2308183793409720611	",200378,11.55,2020-05-13,14
8285,"2308186097600954851	",202426,17.34,2020-05-13,14
8286,"2308187650399404670	",205850,196.74,2020-05-13,19
8288,"2308188071180370602	",202603,393.5,2020-05-13,24
8289,"2308188387011461836	",206105,150.44,2020-05-13,12
8290,"2308193346130018398	",202335,11.55,2020-05-13,2
8293,"2308196185740935482	",206131,32.38,2020-05-13,15
8294,"2308196390683017548	",201411,115.72,2020-05-13,22
8296,"2308200786925978244	",204397,127.29,2020-05-13,14
8298,"2308203717779784543	",202254,11.55,2020-05-13,5
8299,"2308205888919307262	",200625,62.25,2020-05-13,14
8796,"2308814116694786771	",200625,69.19,2020-05-14,10
8300,"2308207407248965691	",205794,11.55,2020-05-13,10
8301,"2308209357289947306	",201932,266.18,2020-05-13,17
8302,"2308212782308262432	",205937,300.9,2020-05-13,4
8303,"2308214088498414229	",200323,314.79,2020-05-13,20
8304,"2308214113639072409	",200900,241.41,2020-05-13,6
8305,"2308215123644252932	",200386,138.87,2020-05-13,21
8306,"2308218423403872284	",205942,13.87,2020-05-13,20
8308,"2308219073747484743	",204088,13.87,2020-05-13,6
8309,"2308219073747484743	",204088,5.07,2020-05-13,9
8310,"2308221222212600059	",200674,0.23,2020-05-13,17
8311,"2308221222212600059	",200674,0.23,2020-05-13,18
8312,"2308221222212600059	",200674,2.78,2020-05-13,5
8313,"2308223372682592679	",204710,23.13,2020-05-13,5
8314,"2308223372682592679	",204710,10.42,2020-05-13,23
8315,"2308223413635776942	",206136,34.7,2020-05-13,6
8316,"2308224232858845692	",205807,106.46,2020-05-13,15
8317,"2308224241096458749	",206139,43.96,2020-05-13,16
8318,"2308224241096458749	",206139,9.24,2020-05-13,16
8319,"2308225226103587407	",206140,134.24,2020-05-13,16
8320,"2308227296227492573	",201086,81,2020-05-13,6
8321,"2308227296227492573	",201086,69.42,2020-05-13,4
8322,"2308227296227492573	",201086,740.72,2020-05-13,19
8323,"2308227296227492573	",201086,4.28,2020-05-13,14
8324,"2308227296227492573	",201086,13.87,2020-05-13,4
8325,"2308227296227492573	",201086,4.14,2020-05-13,15
8326,"2308229002134815577	",206134,236.09,2020-05-13,17
8327,"2308229715585926018	",201202,83.31,2020-05-13,18
8544,"2308671667687129805	",201202,83.31,2020-05-14,24
8329,"2308232778627416193	",201640,20.81,2020-05-13,13
8330,"2308237438230725112	",202931,32.38,2020-05-13,8
8332,"2308243072741278667	",206137,162.01,2020-05-13,16
8333,"2308244290767159370	",201394,2.99,2020-05-13,16
8334,"2308244303190687820	",202011,10.39,2020-05-13,22
8335,"2308244303190687820	",202011,12.71,2020-05-13,5
8338,"2308245041757290635	",206135,110.86,2020-05-13,10
8339,"2308245429638135978	",200619,37.01,2020-05-13,19
8340,"2308249176795775451	",206142,381.92,2020-05-13,23
8341,"2308249703969456646	",206143,50.67,2020-05-13,5
8342,"2308252548890362617	",200766,20.81,2020-05-13,21
8345,"2308257135336620134	",205906,57.85,2020-05-13,11
8346,"2308258178359361732	",204963,11.55,2020-05-13,2
8347,"2308261093803295135	",201893,347.2,2020-05-13,5
8348,"2308261359730557364	",206146,69.19,2020-05-13,6
8349,"2308261643953373641	",206145,85.63,2020-05-13,20
8350,"2308262732593365551	",201201,486.09,2020-05-13,9
8351,"2308263358719066717	",202088,590.25,2020-05-13,21
8352,"2308270916854874265	",206149,208.31,2020-05-13,18
8353,"2308271938704769255	",200046,43.96,2020-05-13,1
8354,"2308274507212653017	",200826,52.99,2020-05-13,5
8355,"2308274912634077691	",203967,18.5,2020-05-13,7
8356,"2308275133178970638	",201194,34.7,2020-05-13,7
8357,"2308276885005533864	",201820,20.81,2020-05-13,1
8361,"2308281887249924109	",205205,337.94,2020-05-13,1
8362,"2308282871644684387	",201956,300.9,2020-05-13,16
8363,"2308283728348053670	",205671,173.59,2020-05-13,11
8384,"2308315581478076712	",205671,173.59,2020-05-13,21
8364,"2308284586653647082	",204095,138.63,2020-05-13,14
8365,"2308285752854708539	",205661,11.55,2020-05-13,18
8366,"2308285752854708539	",205661,11.55,2020-05-13,23
8367,"2308291185870897860	",200062,69.42,2020-05-13,2
9135,"2309613036203148052	",200062,23.13,2020-05-15,18
8368,"2308291840845021937	",206153,4.61,2020-05-13,20
8369,"2308293705087320959	",203605,1387.25,2020-05-13,15
8370,"2308293705087320959	",203605,1387.01,2020-05-13,10
8371,"2308299262296850678	",206155,48.59,2020-05-13,24
8373,"2308300343361929527	",206147,104.14,2020-05-13,19
8374,"2308300706613821771	",201484,23.13,2020-05-13,10
8376,"2308303616856818183	",206158,23.13,2020-05-13,20
8382,"2308312712381202548	",206160,196.74,2020-05-13,17
8383,"2308314027211620558	",206157,37.01,2020-05-13,18
8387,"2308319023214887455	",201648,106.46,2020-05-13,18
8388,"2308322505242182367	",200603,13.87,2020-05-13,1
8391,"2308325180495102862	",204851,11.55,2020-05-13,20
8392,"2308325180495102862	",204851,20.81,2020-05-13,1
8399,"2308330905057362116	",206162,17.34,2020-05-13,23
8400,"2308331572371128548	",200461,115.72,2020-05-13,21
8403,"2308340454011175633	",200518,60.16,2020-05-13,19
8404,"2308342068709163817	",205302,67.11,2020-05-13,16
8405,"2308351442341069113	",206166,20.81,2020-05-13,15
8410,"2308353454155760027	",202099,476.83,2020-05-13,11
9054,"2309294363009613873	",202099,476.83,2020-05-15,19
8411,"2308353591368221092	",206164,15.95,2020-05-13,17
8412,"2308354312931115467	",206167,203.68,2020-05-13,8
8413,"2308355240987984382	",205202,25.44,2020-05-13,1
8414,"2308356694775693894	",205928,74.05,2020-05-13,4
8423,"2308370816091291820	",206169,115.72,2020-05-13,16
8424,"2308383012095525439	",206170,62.25,2020-05-13,12
8425,"2308390838406742860	",201508,324.05,2020-05-13,5
8426,"2308390844673033037	",200633,20.81,2020-05-13,9
8427,"2308390844673033037	",200633,162.01,2020-05-13,5
8428,"2308390844673033037	",200633,138.87,2020-05-13,15
8429,"2308392344044438394	",202387,324.05,2020-05-13,23
8773,"2308799843536994551	",202387,324.05,2020-05-14,22
8430,"2308403960026759381	",201416,161.78,2020-05-13,12
8431,"2308405416809201930	",205946,138.87,2020-05-13,3
8432,"2308412988190622192	",206171,161.78,2020-05-13,12
8831,"2308839576740823407	",206171,115.72,2020-05-14,19
8433,"2308421092777132854	",202354,157.38,2020-05-13,2
8434,"2308436694447161579	",200174,113.4,2020-05-13,14
8435,"2308436694447161579	",200174,208.31,2020-05-13,20
8436,"2308461811046810493	",206173,416.41,2020-05-13,5
8437,"2308496155450802903	",200290,76.37,2020-05-13,8
8439,"2308502445791118213	",206177,94.88,2020-05-14,13
8440,"2308542764318458741	",205260,53.22,2020-05-14,24
8441,"2308549240030232629	",205984,173.13,2020-05-14,15
8443,"2308555279458894078	",206176,381.92,2020-05-14,3
8444,"2308561550983561678	",201408,76.37,2020-05-14,13
8445,"2308571545263407944	",201098,38.17,2020-05-14,4
8446,"2308583324907471149	",206181,24.05,2020-05-14,20
8447,"2308589067622679069	",206026,145.81,2020-05-14,12
8448,"2308589067622679069	",206026,43.96,2020-05-14,5
8450,"2308591905010614908	",206154,203.68,2020-05-14,1
8451,"2308591979543396991	",206180,7.38,2020-05-14,6
8452,"2308592623905931923	",206185,1387.01,2020-05-14,24
8453,"2308596111796863790	",206186,11.55,2020-05-14,7
8454,"2308597014067151720	",206184,41.64,2020-05-14,23
8455,"2308598125515768756	",205986,180.53,2020-05-14,20
8456,"2308601828809375919	",200328,162.01,2020-05-14,20
8457,"2308603250359664916	",206015,138.63,2020-05-14,13
8458,"2308604049198416205	",201111,13.87,2020-05-14,17
8459,"2308604049198416205	",201111,11.09,2020-05-14,21
8462,"2308604160104202582	",206073,324.05,2020-05-14,9
8463,"2308606548508672501	",200600,18.5,2020-05-14,1
9045,"2309256296102101981	",200600,18.5,2020-05-15,10
9046,"2309256296102101981	",200600,15.95,2020-05-15,5
9865,"2310616243071090791	",200600,162.01,2020-05-16,14
9886,"2310789514945102258	",200600,162.01,2020-05-17,8
8464,"2308609588867367621	",202250,300.9,2020-05-14,16
8465,"2308609588867367621	",202250,300.9,2020-05-14,10
8467,"2308616377792987259	",205493,72.92,2020-05-14,5
8468,"2308616385435009148	",206049,46.27,2020-05-14,21
8522,"2308655342323499237	",206049,92.57,2020-05-14,6
8585,"2308693354386293584	",206049,347.2,2020-05-14,7
8660,"2308735647818449191	",206049,115.72,2020-05-14,9
8742,"2308779027155911638	",206049,231.23,2020-05-14,15
8756,"2308789687919050911	",206049,208.31,2020-05-14,2
8788,"2308809229466599608	",206049,43.96,2020-05-14,19
8828,"2308836832986529879	",206049,138.87,2020-05-14,24
8469,"2308618330870644992	",206188,347.2,2020-05-14,13
8470,"2308618330870644992	",206188,162.01,2020-05-14,11
8569,"2308688874265641354	",206188,624.98,2020-05-14,17
8570,"2308688874265641354	",206188,138.87,2020-05-14,3
8571,"2308688874265641354	",206188,108.77,2020-05-14,13
8572,"2308688874265641354	",206188,115.72,2020-05-14,5
8573,"2308688874265641354	",206188,46.27,2020-05-14,14
8574,"2308688874265641354	",206188,168.96,2020-05-14,8
8580,"2308690060750356990	",206188,168.96,2020-05-14,4
8635,"2308717574268911972	",206188,624.98,2020-05-14,20
8636,"2308717574268911972	",206188,138.87,2020-05-14,24
8637,"2308717574268911972	",206188,108.77,2020-05-14,5
8638,"2308717574268911972	",206188,115.72,2020-05-14,15
8639,"2308717574268911972	",206188,46.27,2020-05-14,16
8865,"2308852909032342099	",206188,141.18,2020-05-14,1
8471,"2308618596789518608	",206192,8.08,2020-05-14,9
8492,"2308637401766953705	",206192,20.81,2020-05-14,11
